用户ID,商品ID,行为类型,日期,小时
1002928,3289083,pv,2017-11-26,15
1002928,3103493,pv,2017-11-26,15
1002928,2658544,pv,2017-11-26,15
1002928,3834910,pv,2017-11-26,15
1002928,1078985,pv,2017-11-26,15
1002928,4805219,pv,2017-11-26,15
1002928,1209281,pv,2017-11-26,15
1002928,4271101,pv,2017-11-26,15
1002928,2658544,buy,2017-11-26,15
1002928,2942799,pv,2017-11-26,15
1002928,1181459,pv,2017-11-26,15
1002928,4882375,pv,2017-11-26,15
1002928,79927,pv,2017-11-26,15
1002928,2942799,buy,2017-11-26,15
1002928,4334199,pv,2017-11-26,15
1002928,5089233,pv,2017-11-26,15
1002928,4448427,pv,2017-11-28,12
1002928,1430769,pv,2017-11-28,12
1002928,3026041,cart,2017-11-28,12
1002928,3939288,pv,2017-11-28,13
1002928,3600730,cart,2017-11-28,13
1002928,4336634,buy,2017-11-29,0
1002928,3026041,pv,2017-11-29,0
1002928,3600730,pv,2017-11-29,0
1002928,2432253,pv,2017-11-30,14
1002928,4638846,cart,2017-11-30,14
1002928,981919,pv,2017-11-30,14
1002928,2814312,pv,2017-11-30,14
1002928,3899983,pv,2017-11-30,14
1002928,579568,pv,2017-11-30,14
1002928,4638846,buy,2017-11-30,14
1002928,4816221,pv,2017-11-30,14
1002928,1321544,pv,2017-11-30,14
1002928,2684226,pv,2017-11-30,14
1002928,5111242,pv,2017-11-30,14
1002928,4717126,pv,2017-11-30,14
1002928,5044688,cart,2017-11-30,14
1002928,1810420,cart,2017-12-01,10
1002928,3928575,cart,2017-12-01,10
1002928,3462753,pv,2017-12-01,10
1002928,4717480,pv,2017-12-01,10
1002928,3928575,pv,2017-12-01,10
1002928,1810420,pv,2017-12-01,10
1002928,3928575,pv,2017-12-01,10
1002928,1810420,buy,2017-12-01,10
1002928,947327,cart,2017-12-02,11
1002928,20576,pv,2017-12-02,14
1002928,3629073,pv,2017-12-02,15
1002928,1967216,pv,2017-12-02,15
1002928,1008482,pv,2017-12-02,15
1002928,3662632,pv,2017-12-02,15
1002928,1735444,pv,2017-12-02,15
1002928,2884047,pv,2017-12-02,15
1002928,4085328,pv,2017-12-02,15
1002928,163246,pv,2017-12-02,15
1002928,27592,pv,2017-12-02,15
1002928,657539,pv,2017-12-02,15
1002928,978353,pv,2017-12-02,15
1002928,3204221,pv,2017-12-02,15
1002928,4085328,cart,2017-12-02,15
1002928,1736680,pv,2017-12-02,15
1002928,2727239,cart,2017-12-02,15
1002928,2250990,cart,2017-12-02,15
1002928,4463862,pv,2017-12-02,15
1002928,4563147,cart,2017-12-02,15
1002928,455811,pv,2017-12-02,15
1002928,2013050,pv,2017-12-03,0
1002928,455811,pv,2017-12-03,0
1002928,1967216,pv,2017-12-03,0
1002928,2443536,cart,2017-12-03,1
1002928,2353009,pv,2017-12-03,1
1002928,2215520,pv,2017-12-03,10
1002928,3520525,pv,2017-12-03,10
1002928,3552339,pv,2017-12-03,10
1002928,4512895,pv,2017-12-03,12
1002928,2088324,pv,2017-12-03,12
1002928,3732459,pv,2017-12-03,12
1002928,4119020,pv,2017-12-03,12
1002928,868222,pv,2017-12-03,12
1002928,1536140,pv,2017-12-03,12
1002928,3332774,cart,2017-12-03,12
1002928,2106462,cart,2017-12-03,12
1002928,2657245,pv,2017-12-03,12
1002928,2106462,pv,2017-12-03,12
1002928,3149865,pv,2017-12-03,12
1002928,2765578,pv,2017-12-03,12
1002928,2726297,pv,2017-12-03,12
1002928,434586,cart,2017-12-03,12
1002928,3165965,pv,2017-12-03,13
1002928,4512895,cart,2017-12-03,13
1002928,3279597,pv,2017-12-03,13
1002928,4616372,pv,2017-12-03,13
1002928,772423,pv,2017-12-03,13
1002928,2097250,pv,2017-12-03,13
1002928,1651002,pv,2017-12-03,14
1002928,1305181,pv,2017-12-03,14
1002928,1749010,pv,2017-12-03,15
1002928,5134922,pv,2017-12-03,15
1002928,4512895,pv,2017-12-03,15
1002928,434586,pv,2017-12-03,15
1002928,3332774,pv,2017-12-03,15
1002928,4512895,pv,2017-12-03,15
1002928,3332774,pv,2017-12-03,15
1002928,4920656,pv,2017-12-03,15
1002928,434586,pv,2017-12-03,15
1002928,3165965,pv,2017-12-03,15
1002928,3007410,pv,2017-12-03,15
1002928,986347,pv,2017-12-03,15
1002928,562756,pv,2017-12-03,15
1002928,4154116,pv,2017-12-03,15
1002931,2041056,pv,2017-11-26,14
1002931,481170,cart,2017-11-26,14
1002931,2041056,pv,2017-11-26,14
1002931,1698435,pv,2017-11-26,14
1002931,2041056,pv,2017-11-26,14
1002931,1455859,pv,2017-11-26,14
1002931,2041056,pv,2017-11-26,14
1002931,1455859,fav,2017-11-26,14
1002931,2041056,pv,2017-11-26,14
1002931,2358227,pv,2017-11-26,14
1002931,2041056,pv,2017-11-26,14
1002931,4213429,pv,2017-11-26,14
1002931,4101273,pv,2017-11-26,14
1002931,7355,pv,2017-11-26,14
1002931,1437156,pv,2017-11-26,14
1002931,3620190,pv,2017-11-26,14
1002931,671147,pv,2017-11-26,14
1002931,4101273,pv,2017-11-26,14
1002931,2394845,pv,2017-11-26,14
1002931,3403446,pv,2017-11-26,14
1002931,3840220,cart,2017-11-28,1
1002931,1903880,pv,2017-11-28,1
1002931,2676600,cart,2017-11-28,1
1002931,2771188,cart,2017-11-28,1
1002931,4712577,pv,2017-11-28,1
1002931,943536,pv,2017-11-28,1
1002931,3092217,pv,2017-11-28,15
1002931,2762565,pv,2017-11-30,16
1002931,2771188,pv,2017-12-01,14
1002931,2440033,cart,2017-12-01,15
1002931,3845154,cart,2017-12-01,15
1002931,1341629,pv,2017-12-01,15
1002931,1150015,pv,2017-12-01,15
1002931,2480468,cart,2017-12-01,15
1002931,3845154,pv,2017-12-01,15
1002931,1651051,pv,2017-12-01,15
1002931,3732729,pv,2017-12-01,15
1002931,1920744,buy,2017-12-02,4
1002931,2938216,pv,2017-12-02,4
1002931,4047479,pv,2017-12-02,4
1002931,2525752,buy,2017-12-02,14
1002931,5081161,fav,2017-12-03,2
1002931,3095953,fav,2017-12-03,2
1002931,671147,pv,2017-12-03,2
1002931,3845154,pv,2017-12-03,9
1002931,2525752,pv,2017-12-03,9
1002934,3987354,pv,2017-11-25,10
1002934,2119818,pv,2017-11-25,15
1002934,2107930,pv,2017-11-27,10
1002934,495737,pv,2017-11-27,10
1002934,1751855,pv,2017-11-27,10
1002934,3850185,pv,2017-11-27,10
1002934,1751855,pv,2017-11-27,10
1002934,3628152,pv,2017-11-27,10
1002934,1306698,pv,2017-11-27,10
1002934,2287732,cart,2017-11-27,10
1002934,4131667,pv,2017-11-27,10
1002934,3773712,pv,2017-11-27,10
1002934,582970,pv,2017-11-27,12
1002934,3388117,pv,2017-11-28,12
1002934,502911,pv,2017-11-28,12
1002934,3331987,pv,2017-11-28,12
1002934,3145337,pv,2017-11-28,12
1002934,3388117,pv,2017-11-28,12
1002934,3331987,pv,2017-11-28,12
1002934,4010919,pv,2017-11-28,12
1002934,991154,pv,2017-11-28,12
1002934,636603,pv,2017-11-28,12
1002934,3145337,pv,2017-11-28,12
1002934,3388117,pv,2017-11-28,12
1002934,3331987,pv,2017-11-28,12
1002934,4010919,pv,2017-11-28,12
1002934,5004166,pv,2017-11-28,12
1002934,3388117,pv,2017-11-28,12
1002934,2931238,pv,2017-11-28,12
1002934,3879430,pv,2017-11-28,12
1002934,754608,pv,2017-11-28,13
1002934,1128103,pv,2017-11-28,13
1002934,421533,pv,2017-11-28,13
1002934,5115995,pv,2017-11-28,13
1002934,4688925,pv,2017-11-28,13
1002934,3318394,pv,2017-11-28,13
1002934,3908160,pv,2017-11-28,13
1002934,1128103,pv,2017-11-28,13
1002934,3318394,cart,2017-11-28,13
1002934,754608,buy,2017-11-28,13
1002934,4987973,pv,2017-11-28,13
1002934,3590284,pv,2017-11-28,13
1002934,4760767,pv,2017-11-28,13
1002934,2287732,pv,2017-11-28,13
1002934,4724593,pv,2017-11-28,13
1002934,4266699,pv,2017-11-28,13
1002934,4893915,pv,2017-11-28,13
1002934,2980652,pv,2017-11-28,13
1002934,2780396,fav,2017-11-28,13
1002934,4893915,pv,2017-11-28,13
1002934,2287732,pv,2017-11-29,8
1002934,2697795,pv,2017-11-29,8
1002934,2287732,pv,2017-11-29,15
1002934,1790077,pv,2017-11-29,15
1002934,1922960,pv,2017-11-29,15
1002934,3132936,pv,2017-11-29,15
1002934,2287732,pv,2017-11-29,15
1002934,1450416,cart,2017-11-29,15
1002934,4987973,pv,2017-11-29,15
1002934,714660,pv,2017-11-29,16
1002934,1450416,buy,2017-11-29,16
1002934,226020,pv,2017-11-29,16
1002934,2964774,pv,2017-11-29,16
1002934,3985270,pv,2017-11-29,16
1002934,2287732,buy,2017-11-30,2
1002934,3033004,pv,2017-12-01,3
1002934,1954614,pv,2017-12-01,3
1002934,674901,pv,2017-12-01,3
1002934,2076320,pv,2017-12-01,3
1002934,1491508,pv,2017-12-01,3
1002934,4247507,pv,2017-12-01,3
1002934,674901,pv,2017-12-02,4
1002934,3033004,pv,2017-12-02,8
1002934,3985270,pv,2017-12-02,8
1002934,2287732,pv,2017-12-02,8
1002934,2632986,pv,2017-12-02,8
1002934,2980652,pv,2017-12-02,8
1002934,4458366,pv,2017-12-03,12
1002934,4416669,pv,2017-12-03,12
1002934,4458366,buy,2017-12-03,12
100294,741202,pv,2017-11-25,0
100294,4208849,pv,2017-11-25,0
100294,1939639,pv,2017-11-25,0
100294,2659241,buy,2017-11-25,0
100294,4625183,pv,2017-11-25,0
100294,2659241,pv,2017-11-25,0
100294,1939639,buy,2017-11-25,0
100294,2659241,pv,2017-11-25,0
100294,4197259,pv,2017-11-25,2
100294,678799,pv,2017-11-25,2
100294,4329447,pv,2017-11-25,2
100294,447651,pv,2017-11-25,3
100294,1080253,pv,2017-11-26,10
100294,680636,pv,2017-11-26,10
100294,4868877,pv,2017-11-26,22
100294,1396366,pv,2017-11-27,2
100294,4094862,pv,2017-11-28,7
100294,204470,pv,2017-11-28,9
100294,1065160,pv,2017-11-30,7
100294,4778139,pv,2017-11-30,7
100294,2417407,pv,2017-11-30,22
100294,5003692,pv,2017-11-30,22
100294,4285596,pv,2017-11-30,22
100294,3806829,pv,2017-11-30,22
100294,5003692,buy,2017-11-30,22
100294,4151116,pv,2017-11-30,22
100294,1111582,buy,2017-11-30,22
100294,1118689,cart,2017-12-01,9
100294,2390550,pv,2017-12-01,14
100294,3043040,cart,2017-12-02,9
100294,1023735,buy,2017-12-03,1
100294,4486515,pv,2017-12-03,1
100294,3479932,pv,2017-12-03,4
100294,1749507,pv,2017-12-03,4
1002940,3209001,pv,2017-11-29,5
1002940,2259664,pv,2017-11-29,5
1002940,1214440,pv,2017-11-29,5
1002940,3096003,pv,2017-11-29,5
1002940,2259664,pv,2017-11-29,5
1002940,888744,fav,2017-11-29,5
1002940,3490548,pv,2017-11-29,5
1002940,2831694,pv,2017-11-29,5
1002940,1205869,pv,2017-11-29,5
1002940,3696528,fav,2017-11-29,5
1002940,3447006,pv,2017-11-29,9
1002940,3938062,pv,2017-11-29,9
1002940,3447006,pv,2017-11-29,9
1002940,3526524,pv,2017-11-29,9
1002940,2688444,pv,2017-11-29,9
1002940,960171,pv,2017-11-29,9
1002940,2964013,pv,2017-11-29,10
1002940,1823040,pv,2017-11-29,10
1002940,329997,fav,2017-11-30,4
1002940,1981066,fav,2017-11-30,4
1002940,133918,pv,2017-11-30,5
1002940,1841230,cart,2017-11-30,5
1002940,1260634,pv,2017-11-30,5
1002940,206798,fav,2017-11-30,5
1002940,2806779,pv,2017-11-30,5
1002940,1260634,fav,2017-11-30,5
1002940,3509717,pv,2017-11-30,5
1002940,125715,cart,2017-11-30,5
1002940,1260634,cart,2017-11-30,5
1002940,206798,pv,2017-11-30,5
1002940,2806779,pv,2017-11-30,5
1002940,18930,pv,2017-11-30,5
1002940,206798,pv,2017-11-30,6
1002940,1260634,pv,2017-11-30,6
1002940,18930,buy,2017-11-30,6
1002940,2806779,buy,2017-11-30,6
1002940,206798,buy,2017-11-30,6
1002940,1260634,buy,2017-11-30,6
1002940,2567984,pv,2017-12-01,3
1002940,1583704,pv,2017-12-01,3
1002940,3589114,pv,2017-12-01,3
1002940,2663450,pv,2017-12-01,3
1002940,708225,pv,2017-12-01,3
1002940,3894285,pv,2017-12-01,8
1002940,1155674,pv,2017-12-01,8
1002940,3889937,pv,2017-12-01,8
1002940,508426,pv,2017-12-01,8
1002940,1155674,pv,2017-12-01,8
1002940,1207747,pv,2017-12-01,8
1002940,466140,pv,2017-12-01,8
1002940,3326198,fav,2017-12-01,8
1002940,4483293,pv,2017-12-01,8
1002940,4604780,pv,2017-12-02,3
1002940,1070215,pv,2017-12-02,3
1002940,38874,pv,2017-12-02,3
1002940,2162176,pv,2017-12-02,3
1002940,3006448,cart,2017-12-02,3
1002940,2511867,pv,2017-12-02,7
1002940,1725139,pv,2017-12-02,9
1002940,5161342,pv,2017-12-03,3
1002940,4650824,fav,2017-12-03,11
1002940,2662826,fav,2017-12-03,11
1002940,1096213,pv,2017-12-03,11
1002940,763881,pv,2017-12-03,11
1002940,4226491,pv,2017-12-03,11
1002940,1345621,pv,2017-12-03,11
1002943,3353395,pv,2017-11-25,5
1002943,689901,pv,2017-11-29,16
1002943,1161410,pv,2017-11-30,13
1002943,936002,pv,2017-11-30,13
1002943,4479636,pv,2017-11-30,13
1002943,1994213,pv,2017-11-30,13
1002943,1334931,pv,2017-11-30,21
1002943,2966021,pv,2017-11-30,21
1002943,1965418,pv,2017-11-30,21
1002943,709949,pv,2017-11-30,21
1002943,1577190,pv,2017-11-30,21
1002943,1259018,pv,2017-11-30,21
1002943,1732249,pv,2017-11-30,21
1002943,1205424,pv,2017-11-30,21
1002943,4479636,pv,2017-11-30,21
1002943,1161410,pv,2017-11-30,21
1002943,1334931,pv,2017-11-30,21
1002943,3822721,pv,2017-11-30,21
1002943,2730150,pv,2017-11-30,21
1002943,709949,pv,2017-11-30,21
1002943,4690739,pv,2017-11-30,21
1002943,3822721,pv,2017-11-30,22
1002943,2966021,pv,2017-11-30,22
1002943,1965418,pv,2017-11-30,22
1002943,3822721,pv,2017-11-30,22
1002943,2966021,pv,2017-11-30,22
1002943,936002,pv,2017-11-30,22
1002943,1285645,pv,2017-11-30,22
1002943,332056,pv,2017-11-30,22
1002943,3890262,pv,2017-11-30,22
1002943,1577190,pv,2017-11-30,22
1002943,3822721,buy,2017-11-30,22
1002943,4055349,pv,2017-11-30,22
1002943,52809,pv,2017-11-30,22
1002943,2899506,pv,2017-11-30,22
1002943,2382044,pv,2017-11-30,22
1002943,4358790,pv,2017-11-30,22
1002943,4103925,pv,2017-11-30,22
1002943,1286838,pv,2017-11-30,22
1002943,1035247,pv,2017-11-30,22
1002943,4055349,pv,2017-11-30,22
1002943,1962403,pv,2017-11-30,22
1002943,972166,pv,2017-11-30,22
1002943,1962403,pv,2017-11-30,22
1002943,4681531,pv,2017-11-30,22
1002943,267301,pv,2017-11-30,22
1002943,972166,pv,2017-11-30,22
1002943,778623,pv,2017-11-30,22
1002943,4640903,pv,2017-11-30,22
1002943,3514906,pv,2017-11-30,22
1002943,1188005,pv,2017-12-01,5
1002943,2116477,pv,2017-12-02,3
1002943,3950067,pv,2017-12-02,3
1002943,3274803,buy,2017-12-02,12
1002943,4751524,pv,2017-12-03,8
1002943,2038810,pv,2017-12-03,8
1002943,2864204,pv,2017-12-03,8
1002953,2101661,pv,2017-11-25,2
1002953,4157186,pv,2017-11-26,6
1002953,3907412,pv,2017-11-26,23
1002953,4379702,pv,2017-11-26,23
1002953,687256,pv,2017-11-27,4
1002953,4922788,pv,2017-11-27,4
1002953,2869967,pv,2017-11-27,4
1002953,448839,pv,2017-11-27,9
1002953,4222091,pv,2017-11-27,9
1002953,774902,pv,2017-11-27,9
1002953,2532399,fav,2017-11-27,10
1002953,3444995,fav,2017-11-27,10
1002953,4669964,fav,2017-11-27,10
1002953,2547364,pv,2017-11-27,10
1002953,2219054,pv,2017-11-27,10
1002953,3285531,pv,2017-11-27,10
1002953,1196202,pv,2017-11-27,10
1002953,59883,pv,2017-12-02,0
1002953,185866,pv,2017-12-02,0
1002953,2227052,pv,2017-12-02,0
1002953,2334590,pv,2017-12-02,0
1002953,2532399,pv,2017-12-02,0
1002953,1573870,pv,2017-12-02,0
1002953,65808,pv,2017-12-02,0
1002953,1439187,pv,2017-12-02,0
1002953,65808,pv,2017-12-02,0
1002953,1439187,pv,2017-12-02,0
1002953,65808,pv,2017-12-02,0
1002953,5034728,pv,2017-12-02,0
1002953,4669964,pv,2017-12-02,0
1002953,4429496,pv,2017-12-02,0
1002953,773997,fav,2017-12-02,0
1002953,884234,fav,2017-12-02,1
1002953,2161188,pv,2017-12-02,1
1002953,3458155,pv,2017-12-02,15
1002953,3573713,pv,2017-12-02,15
1002953,3338757,pv,2017-12-02,15
1002953,3033004,pv,2017-12-03,8
1002953,2726286,pv,2017-12-03,8
1002953,3594856,pv,2017-12-03,8
1002953,2303993,pv,2017-12-03,8
1002953,664991,pv,2017-12-03,8
1002953,4440549,pv,2017-12-03,8
1002953,1076266,pv,2017-12-03,9
1002953,4829375,pv,2017-12-03,9
1002953,3026714,pv,2017-12-03,15
1002955,1332628,pv,2017-11-25,2
1002955,4531279,pv,2017-11-25,8
1002955,4806396,pv,2017-11-26,5
1002955,5046339,pv,2017-11-27,13
1002955,2249301,pv,2017-11-27,22
1002955,3630185,pv,2017-11-28,8
1002955,4363602,pv,2017-11-29,1
1002955,4856234,pv,2017-11-29,1
1002955,1591432,pv,2017-11-30,5
1002955,2184983,pv,2017-12-01,22
1002955,5091417,pv,2017-12-01,22
1002955,1825029,pv,2017-12-01,22
1002955,55880,pv,2017-12-02,3
1002955,530939,pv,2017-12-02,3
1002955,1098813,pv,2017-12-02,3
1002955,3913801,pv,2017-12-02,3
1002955,530939,pv,2017-12-02,3
1002955,3913801,pv,2017-12-02,3
1002955,1613902,pv,2017-12-02,5
1002955,530939,fav,2017-12-02,5
1002955,3809600,pv,2017-12-02,6
1002955,4885588,pv,2017-12-02,6
1002955,3809600,fav,2017-12-02,6
1002955,4973558,fav,2017-12-02,6
1002955,1981840,fav,2017-12-02,10
1002955,1825029,fav,2017-12-03,2
1002955,530939,pv,2017-12-03,4
1002955,3809600,pv,2017-12-03,4
1002955,4973558,pv,2017-12-03,5
1002955,4885588,pv,2017-12-03,5
1002955,2008076,pv,2017-12-03,5
1002955,1996860,fav,2017-12-03,5
1002955,2008076,pv,2017-12-03,5
1002955,4056625,pv,2017-12-03,6
1002955,1996860,pv,2017-12-03,7
1002955,2008076,pv,2017-12-03,7
1002963,4347789,pv,2017-11-24,23
1002963,2141033,pv,2017-11-24,23
1002963,635165,pv,2017-11-24,23
1002963,3454154,pv,2017-11-24,23
1002963,4347789,pv,2017-11-25,4
1002963,4750134,pv,2017-11-25,11
1002963,4347789,pv,2017-11-25,11
1002963,3211332,pv,2017-11-26,7
1002963,3454154,pv,2017-11-27,5
1002963,5026865,pv,2017-11-27,5
1002963,1700147,pv,2017-11-28,1
1002963,2023690,pv,2017-11-28,1
1002963,79168,pv,2017-11-28,4
1002963,4175554,pv,2017-11-28,4
1002963,1900175,pv,2017-11-29,11
1002963,705106,pv,2017-11-29,11
1002963,4090051,pv,2017-11-29,11
1002963,2292830,pv,2017-11-29,11
1002963,1971264,pv,2017-11-29,11
1002963,4285757,pv,2017-11-29,11
1002963,187454,pv,2017-11-29,11
1002963,3843844,pv,2017-11-29,11
1002963,3740579,pv,2017-11-29,12
1002963,2022024,pv,2017-11-29,13
1002963,3231752,pv,2017-12-01,12
1002963,4245886,pv,2017-12-01,12
1002963,3231752,pv,2017-12-01,12
1002963,3351763,pv,2017-12-01,12
1002963,1452068,pv,2017-12-01,15
1002963,3705418,pv,2017-12-01,15
1002963,105336,pv,2017-12-01,16
1002963,2211270,pv,2017-12-01,16
1002963,3843844,pv,2017-12-01,16
1002963,3740579,cart,2017-12-01,16
1002963,3454154,cart,2017-12-01,16
1002963,1579347,pv,2017-12-01,16
1002963,160591,pv,2017-12-01,16
1002963,2425554,pv,2017-12-01,16
1002963,4175554,pv,2017-12-01,16
1002963,1969473,pv,2017-12-02,8
1002963,1894181,pv,2017-12-02,8
1002963,1034404,pv,2017-12-02,9
1002963,4622233,pv,2017-12-02,9
1002963,690111,pv,2017-12-02,9
1002963,1946055,pv,2017-12-02,9
1002963,3245885,pv,2017-12-02,9
1002963,2164841,pv,2017-12-03,11
1002963,1886866,pv,2017-12-03,11
1002963,5109856,pv,2017-12-03,11
1002963,3240857,pv,2017-12-03,11
1002963,5029620,pv,2017-12-03,11
1002963,266151,pv,2017-12-03,11
1002963,1430145,pv,2017-12-03,11
1002963,3846165,pv,2017-12-03,13
1002966,4401387,pv,2017-11-25,4
1002966,3108654,pv,2017-11-25,4
1002966,3090363,pv,2017-11-25,4
1002966,4654135,pv,2017-11-25,4
1002966,1356122,pv,2017-11-25,4
1002966,1019514,pv,2017-11-25,4
1002966,1986707,pv,2017-11-25,4
1002966,3336282,pv,2017-11-25,4
1002966,1506370,pv,2017-11-25,4
1002966,1592004,pv,2017-11-25,4
1002966,674717,pv,2017-11-25,4
1002966,4880656,pv,2017-11-25,5
1002966,4346069,pv,2017-11-26,9
1002966,1251146,pv,2017-11-27,10
1002966,4392559,pv,2017-11-27,10
1002966,1803163,pv,2017-11-27,10
1002966,1297055,pv,2017-11-27,10
1002966,66726,pv,2017-11-27,10
1002966,1506370,pv,2017-11-27,10
1002966,2321760,pv,2017-11-27,10
1002966,1340610,pv,2017-11-27,10
1002966,3490846,pv,2017-11-27,10
1002966,66726,pv,2017-11-27,10
1002966,1251146,pv,2017-11-27,10
1002966,4427246,pv,2017-11-27,11
1002966,2175218,pv,2017-11-27,12
1002966,5144028,pv,2017-11-27,12
1002966,1270291,pv,2017-11-27,13
1002966,1419624,pv,2017-11-28,6
1002966,376751,pv,2017-11-28,6
1002966,3218059,pv,2017-11-28,6
1002966,5110762,pv,2017-11-28,6
1002966,4011417,pv,2017-11-28,6
1002966,3824997,pv,2017-11-28,6
1002966,1126959,pv,2017-11-28,6
1002966,2642113,pv,2017-11-28,6
1002966,3756601,pv,2017-11-28,13
1002966,5070496,pv,2017-11-28,13
1002966,4589893,pv,2017-11-28,13
1002966,4745137,pv,2017-11-28,13
1002966,4029448,pv,2017-11-28,14
1002966,2212777,pv,2017-11-28,14
1002966,4029448,pv,2017-11-28,14
1002966,1121963,pv,2017-11-28,14
1002966,5144028,pv,2017-11-28,14
1002966,3915321,pv,2017-11-28,14
1002966,1614637,pv,2017-11-28,14
1002966,4364844,pv,2017-11-28,14
1002966,2526281,pv,2017-11-28,14
1002966,4814622,pv,2017-11-28,14
1002966,2222180,pv,2017-11-30,0
1002966,138099,pv,2017-11-30,4
1002966,179187,pv,2017-11-30,4
1002966,1128178,pv,2017-11-30,4
1002966,3931678,pv,2017-11-30,4
1002966,3026064,pv,2017-11-30,4
1002966,2394749,pv,2017-11-30,4
1002966,2644172,pv,2017-11-30,4
1002966,781206,pv,2017-11-30,5
1002966,4361086,pv,2017-11-30,5
1002966,2982500,pv,2017-11-30,5
1002966,1450574,pv,2017-12-01,4
1002966,1918728,pv,2017-12-01,4
1002966,5144028,pv,2017-12-01,4
1002966,3175152,pv,2017-12-01,4
1002966,1450574,pv,2017-12-01,4
1002966,990079,pv,2017-12-01,4
1002966,1846009,pv,2017-12-01,4
1002966,3069105,pv,2017-12-01,4
1002966,2176616,pv,2017-12-01,4
1002966,4814622,pv,2017-12-01,4
1002966,4947400,pv,2017-12-01,4
1002966,3504111,pv,2017-12-02,5
1002966,1541734,pv,2017-12-02,5
1002966,4799727,pv,2017-12-02,5
1002966,3288989,pv,2017-12-02,5
1002966,957957,pv,2017-12-03,3
1002966,2818406,pv,2017-12-03,3
1002966,835140,pv,2017-12-03,3
1002966,4207513,pv,2017-12-03,3
1002966,1297129,pv,2017-12-03,3
1002966,4489823,pv,2017-12-03,3
1002966,4290950,pv,2017-12-03,3
1002966,4535021,pv,2017-12-03,3
1002966,2903229,pv,2017-12-03,3
1002966,2018062,pv,2017-12-03,3
1002966,4880986,pv,2017-12-03,3
1002966,3998299,pv,2017-12-03,4
1002970,2022158,pv,2017-11-24,14
1002970,1056840,pv,2017-11-25,1
1002970,3574022,pv,2017-11-25,3
1002970,3771592,pv,2017-11-25,8
1002970,2221913,pv,2017-11-25,9
1002970,4221553,pv,2017-11-26,3
1002970,3718221,pv,2017-11-26,3
1002970,3031801,pv,2017-11-26,3
1002970,4552928,pv,2017-11-26,3
1002970,3718221,pv,2017-11-26,3
1002970,2022158,pv,2017-11-26,3
1002970,4702751,pv,2017-11-26,3
1002970,2940477,pv,2017-11-26,3
1002970,3209415,pv,2017-11-26,3
1002970,4098982,pv,2017-11-26,3
1002970,441179,pv,2017-11-26,3
1002970,791288,pv,2017-11-26,3
1002970,2689679,pv,2017-11-26,3
1002970,2738905,pv,2017-11-26,3
1002970,3611704,pv,2017-11-26,3
1002970,3617604,pv,2017-11-26,3
1002970,1179771,pv,2017-11-26,3
1002970,219841,pv,2017-11-26,7
1002970,1179771,fav,2017-11-26,8
1002970,4597394,pv,2017-11-26,11
1002970,72956,pv,2017-11-26,12
1002970,3108279,fav,2017-11-26,12
1002970,3292746,pv,2017-11-26,12
1002970,434451,pv,2017-11-26,12
1002970,3049033,pv,2017-11-26,12
1002970,2632578,pv,2017-11-27,2
1002970,1593849,pv,2017-11-27,5
1002970,54087,pv,2017-11-28,4
1002970,4738982,pv,2017-11-29,3
1002970,13882,pv,2017-11-29,11
1002970,1179771,pv,2017-11-29,13
1002970,2863276,pv,2017-11-29,13
1002970,1848520,buy,2017-12-01,8
1002970,2632578,pv,2017-12-01,8
1002970,3718221,buy,2017-12-01,8
1002970,4000427,pv,2017-12-01,8
1002970,3108279,pv,2017-12-01,8
1002970,2094177,pv,2017-12-01,8
1002970,3108279,buy,2017-12-01,9
1002970,3230372,pv,2017-12-01,9
1002970,3766431,pv,2017-12-01,11
1002970,4177494,pv,2017-12-01,11
1002970,1210233,pv,2017-12-01,11
1002970,2331370,pv,2017-12-02,5
1002970,2174729,pv,2017-12-02,9
1002970,1315322,pv,2017-12-02,9
1002970,219841,pv,2017-12-02,9
1002970,4730510,pv,2017-12-02,9
1002970,219841,pv,2017-12-03,2
1002970,2852861,pv,2017-12-03,2
1002970,219841,pv,2017-12-03,2
1002970,2632578,pv,2017-12-03,2
1002970,3088926,pv,2017-12-03,2
1002970,4295523,pv,2017-12-03,2
1002970,1128182,pv,2017-12-03,2
